Method,System,Amplitude,NoiseStd,Replicate,Output,RMSE,MAE,R2,PICP,MPIW,NMPIW,Violations,MaxExcess,MinSlack
MANFIZ_noise,2,1.0,0.005,1,2,0.006699345307839325,0.005476896295606497,0.9995087227570157,1.0,0.39555011831455744,0.2657544995078855,0,0.0,0.1218117810174714
MANFIZ_validation,2,1.0,0.005,1,1,0.006220276388461756,0.005058179962577157,0.9997264184422145,1.0,0.3266047418947769,0.21069036366820254,0,0.0,0.11758234784407007
MANFIZ_validation,2,1.0,0.005,1,2,0.006699345307839325,0.005476896295606497,0.9995087227570157,1.0,0.2902328648914253,0.19499599716621255,0,0.0,0.07109761694913427
MANFIZ_noise,2,1.0,0.01,1,1,0.010786323798678136,0.009014838249318247,0.9991772370752642,1.0,0.4343279754980879,0.279320945736334,0,0.0,0.15894956985251704
MANFIZ_noise,2,1.0,0.01,1,2,0.011283078184687332,0.009496960002760233,0.998605690509897,1.0,0.39553594329978164,0.2638471586175998,0,0.0,0.11915001406113941
MANFIZ_validation,2,1.0,0.01,1,1,0.010786323798678136,0.009014838249318247,0.9991772370752642,1.0,0.3265953280047373,0.2100369330037619,0,0.0,0.10778512227114051
MANFIZ_validation,2,1.0,0.01,1,2,0.011283078184687332,0.009496960002760233,0.998605690509897,1.0,0.2902186898766487,0.19359397799061767,0,0.0,0.06882156506058412
MANFIZ_noise,2,1.0,0.02,1,1,0.0206401448025137,0.017426197397349515,0.99698951669179,1.0,0.43433084593591564,0.27677217663360004,0,0.0,0.13849931096871942
MANFIZ_noise,2,1.0,0.02,1,2,0.021336423306123484,0.018180590912457495,0.9950167328526,1.0,0.3955313900141021,0.2601287039673561,0,0.0,0.10259919914877039
MANFIZ_validation,2,1.0,0.02,1,1,0.0206401448025137,0.017426197397349515,0.99698951669179,1.0,0.3265981984425648,0.20812082566408005,0,0.0,0.08733486338734289
MANFIZ_validation,2,1.0,0.02,1,2,0.021336423306123484,0.018180590912457495,0.9950167328526,1.0,0.29021413659097045,0.1908648191530963,0,0.0,0.051306387455073516
MANFIZ_noise,2,1.0,0.005,2,1,0.006555086872051854,0.005331989659061254,0.9996913601265276,1.0,0.4333066721352195,0.2643225013020987,0,0.0,0.1646324613844967
MANFIZ_noise,2,1.0,0.005,2,2,0.00688316030520019,0.005586224295793601,0.999502949362,1.0,0.39303897063953597,0.2672886833692085,0,0.0,0.11615232826657858
MANFIZ_validation,2,1.0,0.005,2,1,0.006555086872051854,0.005331989659061254,0.9996913601265276,1.0,0.32554136420631885,0.19858431267695606,0,0.0,0.11055313505272375
MANFIZ_validation,2,1.0,0.005,2,2,0.00688316030520019,0.005586224295793601,0.999502949362,1.0,0.2877213502690756,0.19566675733323888,0,0.0,0.06556031454101383
MANFIZ_noise,2,1.0,0.01,2,1,0.011142354995406223,0.009330476225058422,0.9991081575379254,1.0,0.43329980724814043,0.2621436888457807,0,0.0,0.15542393176979444
MANFIZ_noise,2,1.0,0.01,2,2,0.011303958448760514,0.009462589136065019,0.9986605672318013,1.0,0.393040411993129,0.26654653652331206,0,0.0,0.10778458758928708
MANFIZ_validation,2,1.0,0.01,2,1,0.011142354995406223,0.009330476225058422,0.9991081575379254,1.0,0.32553449931924044,0.1969463477034035,0,0.0,0.10134460543802147
MANFIZ_validation,2,1.0,0.01,2,2,0.011303958448760514,0.009462589136065019,0.9986605672318013,1.0,0.2877227916226684,0.1951237359968511,0,0.0,0.057192573863722326
MANFIZ_noise,2,1.0,0.02,2,1,0.021225837923294723,0.018038346720064564,0.996766475567826,1.0,0.4333146366322687,0.2579088756295408,0,0.0,0.137044871186208
MANFIZ_noise,2,1.0,0.02,2,2,0.02113242793562104,0.017935856619307793,0.9953339259464167,1.0,0.3930814744509438,0.26236007010011536,0,0.0,0.09121021828436265
MANFIZ_validation,2,1.0,0.02,2,1,0.021225837923294723,0.018038346720064564,0.996766475567826,1.0,0.3255493287033697,0.1937669633788347,0,0.0,0.08296554485443507
MANFIZ_validation,2,1.0,0.02,2,2,0.02113242793562104,0.017935856619307793,0.9953339259464167,1.0,0.2877638540804832,0.19206640311474915,0,0.0,0.04061820455879789
MANFIZ_noise,2,1.0,0.005,3,1,0.006700518791289777,0.005441934618364688,0.9996906631734802,1.0,0.4339966335896335,0.25360223144992716,0,0.0,0.16559841563914546
MANFIZ_noise,2,1.0,0.005,3,2,0.006519318926428287,0.005373995673629041,0.9995322165488008,1.0,0.39513120061266493,0.2530772937945232,0,0.0,0.11949418158220732
MANFIZ_validation,2,1.0,0.005,3,1,0.006700518791289777,0.005441934618364688,0.9996906631734802,1.0,0.3261008725113162,0.19055426366471565,0,0.0,0.1112057525512478
MANFIZ_validation,2,1.0,0.005,3,2,0.006519318926428287,0.005373995673629041,0.9995322165488008,1.0,0.28968716679326706,0.18554152166512772,0,0.0,0.0697132291624976
MANFIZ_noise,2,1.0,0.01,3,1,0.011371076809560985,0.009524321430406043,0.999108912654122,1.0,0.43399186953565244,0.25255890682810855,0,0.0,0.1554330456197379
MANFIZ_noise,2,1.0,0.01,3,2,0.010992525960688294,0.009264557973433243,0.9986703010172685,1.0,0.3951356797633841,0.25087433279834126,0,0.0,0.11347245241732146
MANFIZ_validation,2,1.0,0.01,3,1,0.011371076809560985,0.009524321430406043,0.999108912654122,1.0,0.3260961084573341,0.18976963038732428,0,0.0,0.10104038253184022
MANFIZ_validation,2,1.0,0.01,3,2,0.010992525960688294,0.009264557973433243,0.9986703010172685,1.0,0.2896916459439853,0.18392719796139573,0,0.0,0.06369149999761176
MANFIZ_noise,2,1.0,0.02,3,1,0.021600551470363324,0.018396772756613524,0.9967864026711176,1.0,0.4340085994603186,0.2499024609010819,0,0.0,0.13511932301936924
MANFIZ_noise,2,1.0,0.02,3,2,0.020863915091004437,0.01779024223929969,0.995219603256519,1.0,0.3951777911232474,0.2461389401829445,0,0.0,0.09867986439690193
MANFIZ_validation,2,1.0,0.02,3,1,0.021600551470363324,0.018396772756613524,0.9967864026711176,1.0,0.3261128383820007,0.18777600477142156,0,0.0,0.08072665993147159
MANFIZ_validation,2,1.0,0.02,3,2,0.020863915091004437,0.01779024223929969,0.995219603256519,1.0,0.2897337573038486,0.18046246919718778,0,0.0,0.048432503828956766
MANFIZ_noise,2,1.0,0.005,4,1,0.006549036075600633,0.0053010936581151125,0.9997083002487743,1.0,0.4340527778923311,0.24738020572025013,0,0.0,0.16743713289106738
MANFIZ_noise,2,1.0,0.005,4,2,0.006548309162049405,0.005363277731315836,0.9995295224260599,1.0,0.39472412928224426,0.2703306510115309,0,0.0,0.11971832753686079
MANFIZ_validation,2,1.0,0.005,4,1,0.006549036075600633,0.0053010936581151125,0.9997083002487743,1.0,0.32626527752380446,0.18594874997720703,0,0.0,0.11184486051919496
MANFIZ_validation,2,1.0,0.005,4,2,0.006548309162049405,0.005363277731315836,0.9995295224260599,1.0,0.2893789792513813,0.19818400256484422,0,0.0,0.07054104559295432
MANFIZ_noise,2,1.0,0.01,4,1,0.011209930469922453,0.00944208821394269,0.9991456435658075,1.0,0.4340691438363826,0.24724118557219926,0,0.0,0.15674855343197946
MANFIZ_noise,2,1.0,0.01,4,2,0.01127369968115673,0.009516100031982961,0.9986076357662219,1.0,0.3947411247120316,0.26860743005957005,0,0.0,0.11435426235572976
MANFIZ_validation,2,1.0,0.01,4,1,0.011209930469922453,0.00944208821394269,0.9991456435658075,1.0,0.3262816434678564,0.1858465673198051,0,0.0,0.10115628106010705
MANFIZ_validation,2,1.0,0.01,4,2,0.01127369968115673,0.009516100031982961,0.9986076357662219,1.0,0.28939597468116707,0.1969237663934826,0,0.0,0.06438805891325779
MANFIZ_noise,2,1.0,0.02,4,1,0.021396660945383502,0.01824222964396348,0.9968926704264478,1.0,0.43412724051737295,0.24431074465004535,0,0.0,0.13537627335965577
MANFIZ_noise,2,1.0,0.02,4,2,0.02158169412497513,0.018504127789968617,0.9949216031944278,1.0,0.3948063628833038,0.2638670239347173,0,0.0,0.0987345988727186
MANFIZ_validation,2,1.0,0.02,4,1,0.021396660945383502,0.01824222964396348,0.9968926704264478,1.0,0.3263397401488475,0.18365192847527995,0,0.0,0.07978400098778335
MANFIZ_validation,2,1.0,0.02,4,2,0.02158169412497513,0.018504127789968617,0.9949216031944278,1.0,0.2894612128524401,0.19346007552184044,0,0.0,0.04764216163335663
MANFIZ_noise,2,1.0,0.005,5,1,0.006532950525728652,0.005323356170027533,0.9996966292659555,1.0,0.43414823613243436,0.25278562630972023,0,0.0,0.1665424457105602
MANFIZ_noise,2,1.0,0.005,5,2,0.006616487964058364,0.0053516670830146326,0.9995297563149578,1.0,0.3949984587170054,0.2741207382722114,0,0.0,0.12460379215384557
MANFIZ_validation,2,1.0,0.005,5,1,0.006532950525728652,0.005323356170027533,0.9996966292659555,1.0,0.3263786942562955,0.19003611157493921,0,0.0,0.11340203945468819
MANFIZ_validation,2,1.0,0.005,5,2,0.006616487964058364,0.0053516670830146326,0.9995297563149578,1.0,0.2897137987235212,0.20105536778976668,0,0.0,0.0734431230264257
MANFIZ_noise,2,1.0,0.01,5,1,0.011168655407813777,0.009392403373537852,0.9991142337061734,1.0,0.4341707512119258,0.2518493435621272,0,0.0,0.1591521550505731
MANFIZ_noise,2,1.0,0.01,5,2,0.010995983261472522,0.009126812946426264,0.9987027438218873,1.0,0.3950390385795503,0.2719282754975891,0,0.0,0.11728576031832517
MANFIZ_validation,2,1.0,0.01,5,1,0.011168655407813777,0.009392403373537852,0.9991142337061734,1.0,0.32640120933578637,0.18933548627963007,0,0.0,0.10601174879470107
MANFIZ_validation,2,1.0,0.01,5,2,0.010995983261472522,0.009126812946426264,0.9987027438218873,1.0,0.289754378586067,0.19945473938499897,0,0.0,0.06635709003405066
MANFIZ_noise,2,1.0,0.02,5,1,0.021251740828492845,0.01809475750256948,0.9968027775163595,1.0,0.434241899353635,0.25001275549858354,0,0.0,0.13976892890894665
MANFIZ_noise,2,1.0,0.02,5,2,0.02077186039831824,0.017558975727469523,0.9953889172740086,1.0,0.39515321432314454,0.26767057036792813,0,0.0,0.09949880189761343
MANFIZ_validation,2,1.0,0.02,5,1,0.021251740828492845,0.01809475750256948,0.9968027775163595,1.0,0.32647235747749587,0.18796494260125818,0,0.0,0.08876360258245865
MANFIZ_validation,2,1.0,0.02,5,2,0.02077186039831824,0.017558975727469523,0.9953889172740086,1.0,0.289868554329661,0.1963523981502955,0,0.0,0.0488630514467837
MANFIZ_noise,2,1.0,0.005,6,1,0.006495691589191377,0.005267662237284006,0.9997045654144457,1.0,0.43273729476134964,0.21138907548050118,0,0.0,0.16744105339985454
MANFIZ_noise,2,1.0,0.005,6,2,0.006590750555220915,0.005378648976351833,0.9995076438238027,1.0,0.3926540824342063,0.2583234152113106,0,0.0,0.11838105328349945
MANFIZ_validation,2,1.0,0.005,6,1,0.006495691589191377,0.005267662237284006,0.9997045654144457,1.0,0.3248951717966278,0.15870896921894312,0,0.0,0.11290155791363539
MANFIZ_validation,2,1.0,0.005,6,2,0.006590750555220915,0.005378648976351833,0.9995076438238027,1.0,0.28733502298241587,0.1890349999329891,0,0.0,0.06752531946440263
MANFIZ_noise,2,1.0,0.01,6,1,0.011103058546557904,0.009327170312298736,0.9991372745099761,1.0,0.43276905043805797,0.21076852847839336,0,0.0,0.1607013766779446
MANFIZ_noise,2,1.0,0.01,6,2,0.01115594325098988,0.009394719516262714,0.9985924943003027,1.0,0.39269897767906903,0.2573044706985282,0,0.0,0.10835923048387978
MANFIZ_validation,2,1.0,0.01,6,1,0.011103058546557904,0.009327170312298736,0.9991372745099761,1.0,0.32492692747333746,0.15824692245723132,0,0.0,0.10660869042571135
MANFIZ_validation,2,1.0,0.01,6,2,0.01115594325098988,0.009394719516262714,0.9985924943003027,1.0,0.2873799182272786,0.1882972504432814,0,0.0,0.05750349666478294
MANFIZ_noise,2,1.0,0.02,6,1,0.021130561204227013,0.01797115102485225,0.9968817090346678,1.0,0.43286322707498676,0.20955341518996032,0,0.0,0.14203579277591363
MANFIZ_noise,2,1.0,0.02,6,2,0.021147538261786968,0.01805101706414845,0.9949732400744122,1.0,0.3928267690868773,0.25531589168419927,0,0.0,0.08832920748690264
MANFIZ_validation,2,1.0,0.02,6,1,0.021130561204227013,0.01797115102485225,0.9968817090346678,1.0,0.325021104110267,0.15734596545739665,0,0.0,0.09022410131192699
MANFIZ_validation,2,1.0,0.02,6,2,0.021147538261786968,0.01805101706414845,0.9949732400744122,1.0,0.2875077096350876,0.18686426951552781,0,0.0,0.03747347366780582
MANFIZ_noise,2,1.0,0.005,7,1,0.0065188900378625745,0.005293643959209825,0.9996977708278201,1.0,0.43302922292921586,0.26412816872788075,0,0.0,0.16745555482534646
MANFIZ_noise,2,1.0,0.005,7,2,0.006491933689773167,0.0052713432683760015,0.9995324873899337,1.0,0.3931040186322152,0.28686266041580777,0,0.0,0.12246457871272538
MANFIZ_validation,2,1.0,0.005,7,1,0.0065188900378625745,0.005293643959209825,0.9996977708278201,1.0,0.3253633920124037,0.19845689933350152,0,0.0,0.11210055270228886
MANFIZ_validation,2,1.0,0.005,7,2,0.006491933689773167,0.0052713432683760015,0.9995324873899337,1.0,0.2878065303525123,0.21002315689682105,0,0.0,0.0720192804041492
MANFIZ_noise,2,1.0,0.01,7,1,0.011099071153091439,0.009255533227024493,0.9991247796193781,1.0,0.43305215595676644,0.2632603076226372,0,0.0,0.15792272935693372
MANFIZ_noise,2,1.0,0.01,7,2,0.011040767019262817,0.00927612012501939,0.9986492448311896,1.0,0.3931323456843519,0.285005894276027,0,0.0,0.1129715666743499
MANFIZ_validation,2,1.0,0.01,7,1,0.011099071153091439,0.009255533227024493,0.9991247796193781,1.0,0.3253863250399533,0.19780828440158943,0,0.0,0.10251576544330213
MANFIZ_validation,2,1.0,0.01,7,2,0.011040767019262817,0.00927612012501939,0.9986492448311896,1.0,0.2878348574046492,0.2086692479999873,0,0.0,0.06252626836577374
MANFIZ_noise,2,1.0,0.02,7,1,0.021114068925643274,0.017867944883085542,0.9968424737191973,1.0,0.43312262151660447,0.2602396483490317,0,0.0,0.13387540823124863
MANFIZ_noise,2,1.0,0.02,7,2,0.02103605209192823,0.017987809884248227,0.9951150512374722,1.0,0.39322090637704954,0.28068306044636193,0,0.0,0.09401478281685965
MANFIZ_validation,2,1.0,0.02,7,1,0.021114068925643274,0.017867944883085542,0.9968424737191973,1.0,0.3254567905997916,0.1955491505890953,0,0.0,0.07846844431761704
MANFIZ_validation,2,1.0,0.02,7,2,0.02103605209192823,0.017987809884248227,0.9951150512374722,1.0,0.287923418097347,0.20552118378021622,0,0.0,0.04356948450828349
MANFIZ_noise,2,1.0,0.005,8,1,0.006354384253806092,0.005237178237870426,0.9997293748278546,1.0,0.43405501847390315,0.21398215751468347,0,0.0,0.1669112071338055
MANFIZ_noise,2,1.0,0.005,8,2,0.00649257221851006,0.005267591251606919,0.9995271619930399,1.0,0.3942008970090243,0.2690293420051223,0,0.0,0.1306319434451071
MANFIZ_validation,2,1.0,0.005,8,1,0.006354384253806092,0.005237178237870426,0.9997293748278546,1.0,0.3262119514466197,0.16081725635391927,0,0.0,0.11545533016677073
MANFIZ_validation,2,1.0,0.005,8,2,0.00649257221851006,0.005267591251606919,0.9995271619930399,1.0,0.2889749438950326,0.1972160378170525,0,0.0,0.07922157576964438
MANFIZ_noise,2,1.0,0.01,8,1,0.011060039229705288,0.0093015756399797,0.9991794826122606,1.0,0.4340442941422041,0.21330087300210088,0,0.0,0.15927723917340583
MANFIZ_noise,2,1.0,0.01,8,2,0.0110222475592132,0.009198460360927222,0.9986373277554031,1.0,0.3941977518523427,0.26731870872093155,0,0.0,0.12388998002486773
MANFIZ_validation,2,1.0,0.01,8,1,0.011060039229705288,0.0093015756399797,0.9991794826122606,1.0,0.32620122711492233,0.1603039308591248,0,0.0,0.10782136220637106
MANFIZ_validation,2,1.0,0.01,8,2,0.0110222475592132,0.009198460360927222,0.9986373277554031,1.0,0.2889717987383515,0.195961462825481,0,0.0,0.072479612349405
MANFIZ_noise,2,1.0,0.02,8,1,0.021229131805589874,0.01806159261690102,0.9969751668386839,1.0,0.43404894577641445,0.2119638826580547,0,0.0,0.14404899309508443
MANFIZ_noise,2,1.0,0.02,8,2,0.02096124861474733,0.017791836033574152,0.9950807188603732,1.0,0.3942229036877294,0.2630666010549087,0,0.0,0.11040826845852046
MANFIZ_validation,2,1.0,0.02,8,1,0.021229131805589874,0.01806159261690102,0.9969751668386839,1.0,0.32620587874913237,0.15929969483479822,0,0.0,0.08929268263558587
MANFIZ_validation,2,1.0,0.02,8,2,0.02096124861474733,0.017791836033574152,0.9950807188603732,1.0,0.2889969505737379,0.19284888014240725,0,0.0,0.05816218521591961
MANFIZ_noise,2,1.0,0.005,9,1,0.006407068132720758,0.005168109332217888,0.9997250614688186,1.0,0.4330724510891427,0.21725567077207672,0,0.0,0.16866508606347344
MANFIZ_noise,2,1.0,0.005,9,2,0.006690867680424719,0.0054114057210486195,0.9994866394107238,1.0,0.3920309667383249,0.24144225347446605,0,0.0,0.11937696682270593
MANFIZ_validation,2,1.0,0.005,9,1,0.006407068132720758,0.005168109332217888,0.9997250614688186,1.0,0.3251927590828189,0.163136608729281,0,0.0,0.1136481360273448
MANFIZ_validation,2,1.0,0.005,9,2,0.006690867680424719,0.0054114057210486195,0.9994866394107238,1.0,0.2868532833510127,0.1766658989340684,0,0.0,0.06862047009218479
MANFIZ_noise,2,1.0,0.01,9,1,0.011088672598245948,0.009215630200870939,0.999176634637861,1.0,0.4330768284157138,0.21598235765906568,0,0.0,0.15808801112548054
MANFIZ_noise,2,1.0,0.01,9,2,0.011028227304374812,0.009278935246150699,0.9986059205522978,1.0,0.3920363030514835,0.2402952809881223,0,0.0,0.11090105459846258
MANFIZ_validation,2,1.0,0.01,9,1,0.011088672598245948,0.009215630200870939,0.999176634637861,1.0,0.3251971364093891,0.16218102566839654,0,0.0,0.10344349969719471
MANFIZ_validation,2,1.0,0.01,9,2,0.011028227304374812,0.009278935246150699,0.9986059205522978,1.0,0.28685861966417103,0.17582752433775162,0,0.0,0.060060064873994956
MANFIZ_noise,2,1.0,0.02,9,1,0.021285066584920468,0.017940380525905048,0.9969704791545425,1.0,0.4331147029757863,0.21329759262380701,0,0.0,0.1361383047095209
MANFIZ_noise,2,1.0,0.02,9,2,0.020738947518577373,0.017697601220533817,0.9950822892500677,1.0,0.39208448564398446,0.23775886054676196,0,0.0,0.09263520578497063
MANFIZ_validation,2,1.0,0.02,9,1,0.021285066584920468,0.017940380525905048,0.9969704791545425,1.0,0.32523501096946184,0.1601696834582916,0,0.0,0.08303427246449449
MANFIZ_validation,2,1.0,0.02,9,2,0.020738947518577373,0.017697601220533817,0.9950822892500677,1.0,0.28690680225667237,0.17397942761142798,0,0.0,0.041794216060503014
MANFIZ_noise,2,1.0,0.005,10,1,0.006630829090313319,0.005367570518644722,0.9996887176160599,1.0,0.4335750609296409,0.25186138604018277,0,0.0,0.16943253436331218
MANFIZ_noise,2,1.0,0.005,10,2,0.006666171931793098,0.00540780462191504,0.9995185951842487,1.0,0.3955988454496811,0.2808695334201958,0,0.0,0.1189131757239431
MANFIZ_validation,2,1.0,0.005,10,1,0.006630829090313319,0.005367570518644722,0.9996887176160599,1.0,0.3257972038966079,0.1892538172409585,0,0.0,0.1146457849714558
MANFIZ_validation,2,1.0,0.005,10,2,0.006666171931793098,0.00540780462191504,0.9995185951842487,1.0,0.2901982034150752,0.20603658208334882,0,0.0,0.06902894752526377
MANFIZ_noise,2,1.0,0.01,10,1,0.011276822526996353,0.009433638769144149,0.9991009629607974,1.0,0.4335925259040618,0.25158418406585165,0,0.0,0.1590763406986067
MANFIZ_noise,2,1.0,0.01,10,2,0.011323327114818435,0.009474730751385559,0.9986116188787486,1.0,0.3956276534134719,0.2788357245876741,0,0.0,0.10959937367514413
MANFIZ_validation,2,1.0,0.01,10,1,0.011276822526996353,0.009433638769144149,0.9991009629607974,1.0,0.3258146688710285,0.1890480410235214,0,0.0,0.1060079176077017
MANFIZ_validation,2,1.0,0.01,10,2,0.011323327114818435,0.009474730751385559,0.9986116188787486,1.0,0.2902270113788658,0.2045500568893891,0,0.0,0.05971514547646481
MANFIZ_noise,2,1.0,0.02,10,1,0.02146310624398976,0.018184944235221306,0.9967558716958148,1.0,0.433650748801376,0.24864073169048467,0,0.0,0.1383639533691956
MANFIZ_noise,2,1.0,0.02,10,2,0.021508871548328177,0.018294859713578887,0.9950034738746464,1.0,0.3957158408059055,0.27487730072896754,0,0.0,0.09104142673667659
MANFIZ_validation,2,1.0,0.02,10,1,0.02146310624398976,0.018184944235221306,0.9967558716958148,1.0,0.325872891768343,0.1868445390013306,0,0.0,0.08581283901083195
MANFIZ_validation,2,1.0,0.02,10,2,0.021508871548328177,0.018294859713578887,0.9950034738746464,1.0,0.2903151987712991,0.20166253146785182,0,0.0,0.041157198537997264
MANFIZ_noise,2,1.0,0.005,11,1,0.006523397329252786,0.0053821151034037775,0.9997140548648639,1.0,0.43412607808679265,0.23333665576298385,0,0.0,0.16785704922987554
MANFIZ_noise,2,1.0,0.005,11,2,0.006465747669551406,0.005302647770066451,0.9995323048059603,1.0,0.39394528247877275,0.27695248651316057,0,0.0,0.1184932238982132
MANFIZ_validation,2,1.0,0.005,11,1,0.006523397329252786,0.0053821151034037775,0.9997140548648639,1.0,0.32621639063851626,0.17533671780814927,0,0.0,0.11661920300733881
MANFIZ_validation,2,1.0,0.005,11,2,0.006465747669551406,0.005302647770066451,0.9995323048059603,1.0,0.28875147480089003,0.20299884904639726,0,0.0,0.06823114420532855
